id,demand,date,temp_1,temp_night_1,wind_1,wind_night_1,ssrd_ratio_1,temp_2,temp_night_2,wind_2,wind_night_2,ssrd_ratio_2,temp_3,temp_night_3,wind_3,wind_night_3,ssrd_ratio_3,temp_4,temp_night_4,wind_4,wind_night_4,ssrd_ratio_4,temp_5,temp_night_5,wind_5,wind_night_5,ssrd_ratio_5,temp_6,temp_night_6,wind_6,wind_night_6,ssrd_ratio_6,temp_7,temp_night_7,wind_7,wind_night_7,ssrd_ratio_7,temp_8,temp_night_8,wind_8,wind_night_8,ssrd_ratio_8,temp_9,temp_night_9,wind_9,wind_night_9,ssrd_ratio_9,temp_10,temp_night_10,wind_10,wind_night_10,ssrd_ratio_10,temp_11,temp_night_11,wind_11,wind_night_11,ssrd_ratio_11,temp_12,temp_night_12,wind_12,wind_night_12,ssrd_ratio_12,temp_13,temp_night_13,wind_13,wind_night_13,ssrd_ratio_13
867,73.54156955,16/05/2011,14.45433333,4.579833333,5.639745809,1.924013578,0.897689505,13.79258333,4.669208333,6.664633176,2.167481378,0.648700053,12.89845833,4.582166667,7.685654954,2.361515763,0.599453136,11.65720833,4.0555,7.038642246,2.093673638,0.288298259,14.45433333,4.579833333,5.639745809,1.924013578,0.897689505,10.701375,3.95825,7.692813415,2.605975849,0.282567608,11.37125,3.659583333,5.447659698,1.358561291,0.212827793,14.041125,4.2325,5.247928925,1.830087809,1.004278596,13.7395,4.109166667,5.253504015,1.745789802,1.211404261,12.87533333,4.143083333,6.124938277,1.794453131,1.270446572,12.75245833,4.342833333,6.310098259,2.073716234,0.741856615,12.53554167,4.342291667,5.500897834,1.794682521,0.706303318,12.341,3.981916667,5.432636271,1.774034945,1.062469225
868,67.21522923,17/05/2011,14.627875,4.933791667,4.786769656,1.70212668,0.558590529,14.67354167,5.076083333,5.253409721,1.925134465,0.46163217,14.21658333,4.9545,4.997598361,1.717212555,0.545076959,12.88145833,4.557458333,5.511803526,2.067523761,0.679362402,14.627875,4.933791667,4.786769656,1.70212668,0.558590529,12.12675,4.392833333,5.419488228,2.053882088,0.49985791,11.845,4.232541667,4.974869144,1.989822174,0.526339134,13.305625,4.490708333,4.547042731,1.463513941,0.566320957,13.61945833,4.534583333,4.253400649,1.321445111,0.527236656,13.44054167,4.750208333,4.42492385,1.33521582,0.444408782,13.47654167,4.7155,4.797107734,1.713780799,0.322540693,13.27470833,4.635791667,4.379736951,1.601605608,0.389815142,12.82716667,4.376791667,4.588388464,1.564555368,0.474608981
869,67.15467473,18/05/2011,13.08466667,3.558708333,4.517394095,0.937741271,0.472431442,12.32779167,3.126375,4.693775592,1.183549748,0.519236907,11.64608333,3.155125,5.693562141,1.520959365,0.739090279,10.563875,3.055416667,6.594898187,2.09221489,0.912602455,13.08466667,3.558708333,4.517394095,0.937741271,0.472431442,9.768,2.921958333,6.50971483,1.889073306,0.799853045,9.765,3.006833333,7.103296184,1.97415665,1.084029179,12.87179167,4.089458333,4.895356635,1.066223709,0.596506555,12.391625,3.369916667,4.403911873,1.036789127,0.432185905,11.38975,2.910916667,4.065005358,1.037333893,0.37808366,11.12425,2.760375,4.263889545,1.05867571,0.583281585,11.057875,2.865291667,3.983132688,0.979124448,0.725737423,10.38658333,2.462916667,3.889046262,0.856888426,0.514142856
870,63.36078801,19/05/2011,13.16620833,3.964958333,2.011881295,1.057353175,0.956340432,12.14620833,3.562,2.698659548,0.964451734,1.083894886,11.47195833,3.207958333,3.317288073,0.82091868,1.02152895,10.22795833,3.035208333,4.666619058,1.504816035,1.026239635,13.16620833,3.964958333,2.011881295,1.057353175,0.956340432,9.377166667,2.701375,3.626817188,0.97133295,0.991336987,10.53675,3.403958333,5.28258796,1.847250593,1.111980132,12.60145833,3.369083333,2.18027826,0.668537517,1.076336752,12.518375,3.381916667,2.192545032,0.846079943,1.050043772,11.05920833,2.941916667,2.651959945,0.775841396,1.378450861,10.63808333,3.019375,2.665913437,0.960288505,0.960208899,10.59258333,3.040375,2.686257347,1.100452825,1.086346092,10.1265,2.728333333,2.227404265,0.869967185,1.124464563
871,63.28491146,20/05/2011,13.15595833,3.62375,3.761064905,0.988391466,0.951692173,12.51108333,3.263291667,4.49981924,0.947633737,0.964306316,10.75904167,2.415708333,4.724018747,1.062288503,1.007340705,9.971166667,2.727666667,5.554725271,1.491672006,1.17418714,13.15595833,3.62375,3.761064905,0.988391466,0.951692173,8.986541667,2.301,5.078686323,1.212332067,1.053086858,9.39975,3.179458333,5.722739308,2.090035278,1.209880762,12.48770833,3.423916667,3.48286395,0.857963929,1.128629948,12.34204167,3.445458333,3.176708265,0.671457368,0.90227924,11.67633333,2.857291667,3.431436317,0.75677833,0.869180521,11.17475,2.800333333,4.68638763,1.074008791,0.962741083,11.12995833,2.94675,4.569765649,1.140844234,1.082616947,10.65091667,2.624083333,4.309252428,0.868187415,0.965439695
872,58.35978279,21/05/2011,15.03183333,4.312666667,5.205290913,2.134612238,1.222576416,14.627125,4.566458333,6.864437801,2.599534363,0.963964114,14.187375,4.607125,6.781491945,2.533311959,0.881688269,12.6375,4.10975,6.546806346,2.199940423,0.767721084,15.03183333,4.312666667,5.205290913,2.134612238,1.222576416,12.12683333,3.884,6.820532804,2.63898627,0.730613962,11.14266667,3.518958333,6.117008113,1.908568776,0.682234878,13.24616667,4.044291667,3.745103325,1.53001062,1.321608409,13.44195833,4.12,4.214638414,1.782260418,1.172210007,13.18670833,4.255833333,5.820709715,2.155266681,0.886909946,13.182125,4.104666667,6.614534018,2.393284177,0.809141755,12.832625,3.888625,6.385454213,2.247771526,0.712145278,12.40583333,3.843416667,6.190411538,2.229632665,0.663033902
873,60.75366356,22/05/2011,13.34341667,3.833958333,7.423962589,1.914515359,1.251302786,12.730375,3.75075,7.818220203,2.05804632,1.281697601,11.63170833,3.448625,7.630619857,1.896411499,1.212858649,10.18316667,3.156875,6.687492788,1.78523285,1.096021417,13.34341667,3.833958333,7.423962589,1.914515359,1.251302786,9.698208333,3.041291667,7.347483201,2.13897637,1.07349657,9.745833333,3.11425,5.79804803,1.865458335,1.03625548,13.041875,3.760083333,6.406712972,1.524799907,1.138044048,12.854375,3.692958333,6.17389348,1.441374399,1.15641788,12.11275,3.520041667,6.356480768,1.526960522,1.236196929,11.40629167,3.416958333,7.433047822,2.041199406,1.269818668,11.42233333,3.60225,6.972915166,2.075249487,1.289936582,11.31166667,3.448333333,6.974194541,2.029857953,1.369761051
874,75.95538225,23/05/2011,12.53254167,3.249291667,8.33728027,2.299026809,0.957125236,12.01604167,3.38275,9.217728478,2.713928772,0.790441824,11.70795833,3.360291667,9.795815912,3.163533667,0.814653328,9.915791667,2.951416667,9.814536972,3.231257139,0.833924849,12.53254167,3.249291667,8.33728027,2.299026809,0.957125236,9.557666667,2.803,10.00749181,3.440467058,0.721914668,9.4375,2.9145,9.574157485,2.742488933,0.836722305,12.13433333,3.537625,7.652959702,1.947086329,1.031828632,11.81616667,3.255791667,7.356240063,1.884115882,0.810455416,11.616125,3.299291667,7.106003985,1.993264648,0.572017626,10.77479167,3.082208333,8.257298211,2.517402417,0.628186335,10.82779167,3.212458333,7.816800743,2.353157607,0.722597514,10.190875,2.93725,7.45922311,2.089928948,0.644879152
875,70.63428502,24/05/2011,12.31333333,3.034208333,4.864200259,1.032846225,1.331484449,11.79066667,3.171125,6.036859864,1.418782716,1.128617106,10.29733333,2.454875,6.633230448,1.110302349,1.357742888,8.831083333,2.371166667,7.020328414,1.709225765,1.308299123,12.31333333,3.034208333,4.864200259,1.032846225,1.331484449,8.582333333,2.197791667,6.404713314,1.233434735,1.331274083,8.694166667,2.618041667,6.20719365,1.548069618,1.191486372,11.87354167,2.830041667,4.239560945,0.944558907,1.369799405,11.512125,2.581083333,3.986256225,0.876988511,1.386895149,10.609125,2.263041667,4.299651125,0.87348258,1.24096142,10.850375,2.930166667,5.748838649,1.327938168,1.093886104,10.93483333,3.0505,5.187729889,1.283512318,1.281382431,10.08079167,2.261083333,4.552521267,0.915642059,1.297561291
876,66.64540893,25/05/2011,14.696375,4.328208333,4.555409865,1.532467712,1.434308676,14.15195833,4.463041667,5.262077644,1.98898225,1.044693146,13.41516667,4.308375,4.938115072,1.684446637,1.0984026,11.88025,3.795375,3.696516585,1.073135871,1.085644125,14.696375,4.328208333,4.555409865,1.532467712,1.434308676,11.49175,3.594041667,4.624163016,1.503537172,1.267995117,10.34158333,3.48125,3.556141713,0.89007535,0.567987708,13.30304167,4.080791667,3.628355402,1.426482222,1.382249256,13.119375,3.940625,4.075812178,1.554901182,1.423337462,12.893125,3.905791667,5.593653048,1.951737847,1.33307847,12.54525,4.028291667,5.326082772,1.927416539,0.997729561,12.61954167,3.98375,5.171569698,1.666365053,1.22762028,11.77833333,3.511125,5.501117386,1.867716407,1.09237726
877,73.54442907,26/05/2011,11.87875,3.85375,6.945775483,2.208507879,0.911025502,11.604375,3.811583333,6.09646996,1.9296602,0.921079891,11.50195833,3.672791667,4.141606604,1.451933818,0.891005589,10.472625,3.374833333,3.55738646,1.448572194,0.892552816,11.87875,3.85375,6.945775483,2.208507879,0.911025502,9.857041667,3.230583333,4.501662095,1.542829603,0.871766944,10.68308333,3.348791667,3.878164408,1.258296022,0.838722751,12.26491667,3.87,7.436062447,2.05590056,1.144552437,12.12983333,3.699458333,7.056359958,1.961534875,1.061429164,11.339,3.53925,6.982864107,2.179236022,0.969362371,10.43620833,3.537,6.603595232,2.365633811,0.986535827,10.30079167,3.4685,6.185660195,2.313566292,0.909351774,10.22375,3.163666667,6.184000536,1.999538756,1.111044822
878,71.50849135,27/05/2011,11.76670833,3.631541667,4.456265958,1.604771982,1.058941932,11.79620833,3.860166667,5.433818245,2.089098901,1.264507942,11.726625,3.955916667,5.71052194,2.152004737,1.088325673,10.62745833,3.744125,5.921372875,2.364142482,0.973681529,11.76670833,3.631541667,4.456265958,1.604771982,1.058941932,9.792,3.490708333,6.275768638,2.530796938,1.06102939,10.104125,3.571458333,5.562410194,2.149121113,0.742915455,11.466125,3.319291667,3.999924777,1.374641004,0.96823583,11.29866667,3.264333333,4.138992325,1.434934833,0.754626995,10.99754167,3.496375,4.836176488,1.523630066,1.122831742,10.76925,3.61725,5.856180208,2.116786893,1.178271842,10.79175,3.759083333,5.460175528,2.088419782,1.12250204,10.55858333,3.547625,4.8443625,1.953821036,1.0832519
879,66.94883085,28/05/2011,13.28683333,4.637458333,6.991875726,2.203727,0.449057752,13.54345833,4.5625,6.692367092,2.139487589,0.697870448,12.43466667,4.116916667,6.289797174,1.754269533,0.920935501,10.19958333,3.227791667,6.316859518,1.774845719,1.172984073,13.28683333,4.637458333,6.991875726,2.203727,0.449057752,10.30841667,3.477625,7.055028654,2.089386279,1.053666866,9.38675,3.023458333,5.921332216,1.871031927,1.266009039,12.16816667,4.350166667,6.997672255,2.1698356,0.465604483,12.63025,4.490375,6.515661444,2.062228699,0.456213482,13.07866667,4.706916667,5.940724413,1.95212551,0.523861451,12.68266667,4.257458333,6.274388675,2.021594794,0.80196245,12.704375,4.330125,5.375770629,1.836251242,0.946218603,12.19441667,4.251583333,6.329984548,2.284181945,0.660519572
880,60.86047947,29/05/2011,15.429,4.971166667,6.405780513,1.348544855,0.789631404,15.23283333,5.16275,6.501251532,1.578669737,0.60791316,13.28595833,4.154541667,5.485171742,0.818377083,0.759883557,11.153,3.34175,5.875933739,0.976884853,0.8394728,15.429,4.971166667,6.405780513,1.348544855,0.789631404,10.84945833,3.413666667,5.874683527,0.761794493,0.681876336,10.16804167,2.940791667,6.491737048,1.290132164,0.973236975,13.56316667,4.565,6.091372932,1.287274324,0.724634832,14.04820833,4.627916667,5.528196936,1.324289101,0.618545399,14.42941667,5.008916667,4.759631475,1.276703377,0.481101728,13.97079167,4.716958333,6.118091744,1.438634681,0.605370301,13.60495833,4.51275,5.134110546,1.231747469,0.753261248,13.09004167,4.509,5.64979017,1.330106248,0.492160391
881,66.90089258,30/05/2011,12.67066667,3.656,4.204417312,1.322836311,0.668592607,10.44345833,3.192208333,2.455607088,1.139699586,0.199880472,9.851833333,2.663458333,2.676023852,1.020593498,0.367534309,9.435416667,2.446541667,3.351528402,1.024284118,0.877194352,12.67066667,3.656,4.204417312,1.322836311,0.668592607,8.185125,2.152625,3.258836485,0.93362242,0.575542813,8.987291667,1.969833333,3.09175615,0.759721356,1.309748849,12.76779167,3.598916667,4.489968801,1.623938701,0.975286039,11.72641667,3.095416667,4.355856196,1.591697123,0.661732597,10.20566667,2.917875,4.10558948,1.478284598,0.37660792,9.455083333,2.71325,2.546213177,1.066790993,0.351156083,9.753333333,2.809375,2.271419243,0.863779277,0.579280363,9.435916667,2.521583333,2.860247974,1.074962856,0.531490725
882,63.20237864,31/05/2011,11.50391667,3.046583333,3.525401645,0.828741216,1.444709595,11.35925,2.918041667,3.902264273,1.097027333,1.390196873,11.404,2.855791667,3.829537256,1.014509058,1.427717821,10.907625,3.25375,4.606430205,1.59805909,1.305149794,11.50391667,3.046583333,3.525401645,0.828741216,1.444709595,9.77,2.734833333,4.559799329,1.31294559,1.405645626,11.26379167,3.68775,4.552374428,1.753009786,1.327374004,11.508875,3.071875,3.670608471,1.061463207,1.314219304,11.394875,3.025166667,3.890885955,1.124287025,1.316048651,10.77008333,2.744666667,4.67171996,1.034983805,1.377252413,10.53058333,2.882125,4.178377695,1.17026011,1.338777225,11.02408333,3.267041667,3.754009602,1.242093551,1.220918697,10.25458333,2.636458333,3.628745507,0.956900022,1.340741193
883,58.43767004,01/06/2011,14.316125,4.142208333,2.852573041,0.76996171,1.319553166,14.67608333,4.616125,3.670619199,0.923189959,1.219181202,14.38254167,4.247208333,4.435558904,0.887673624,1.23457502,13.37129167,4.589708333,6.066466262,1.59399588,0.830894179,14.316125,4.142208333,2.852573041,0.76996171,1.319553166,12.55779167,4.160583333,5.121663715,1.259308978,0.904097561,13.52108333,4.772041667,6.185189155,1.827879488,0.579342997,14.24670833,4.186875,2.628773123,1.094178853,1.308018843,13.657,4.030291667,2.777602105,1.006232712,1.14932766,12.680625,3.757625,3.277254332,0.813574922,0.814634917,13.263125,3.948375,3.575863212,0.84979574,1.011470663,13.23604167,4.133,3.642702011,0.79031933,0.960364711,12.70683333,3.772666667,3.155321972,0.68270291,0.950922653
884,46.46885887,02/06/2011,16.960125,4.763416667,3.474074712,1.380487992,1.069199384,16.35795833,4.3565,2.441568313,0.871511378,0.954321811,16.48454167,4.205041667,1.743104856,0.671958759,1.238593722,17.20454167,5.03775,2.109188668,0.602196184,1.515004301,16.960125,4.763416667,3.474074712,1.380487992,1.069199384,15.288625,4.333875,1.292182773,0.641753394,1.164230855,14.11125,3.840166667,3.105054732,0.707227029,1.042637366,16.84379167,4.955333333,5.014878313,1.995248853,1.222103294,17.56695833,5.204791667,4.236919215,1.714947068,1.169189934,17.04120833,5.219541667,3.300344309,1.047812559,1.252776819,15.86108333,4.437708333,2.176429927,0.862745689,1.077785346,14.51658333,4.097833333,1.925125595,0.678991022,0.893350712,15.454625,4.521916667,2.646373859,0.919113442,1.253313579
885,39.51853711,03/06/2011,16.93483333,4.660166667,5.12328065,1.780785292,1.420771011,16.04458333,4.239958333,4.110322145,1.229716408,1.538931844,15.79404167,3.815541667,2.38561714,0.584198825,1.558236377,18.30845833,5.154708333,2.143566008,0.707388733,1.593829459,16.93483333,4.660166667,5.12328065,1.780785292,1.420771011,15.93645833,4.01825,2.26682678,0.522908515,1.662246266,16.71625,4.24775,2.232056511,0.710511342,1.478441065,17.42804167,5.1695,6.46466334,2.2492939,1.429084132,18.47520833,5.397458333,5.909260666,2.083993834,1.478391914,18.85116667,5.494041667,4.893669733,1.567279848,1.538709127,16.63016667,4.450791667,3.76133937,1.170115269,1.623532881,17.07470833,4.542458333,2.215400727,0.616211656,1.555070853,16.77425,4.696791667,3.926344462,1.209082665,1.54035712
886,39.14488245,04/06/2011,16.65691667,4.592625,6.724119052,2.384474342,1.308497214,15.010125,4.161708333,6.296659443,2.206609454,1.521024043,13.03708333,3.907916667,5.426267897,1.810680086,1.189221296,9.804458333,3.183375,4.588845435,1.511032337,0.708548232,16.65691667,4.592625,6.724119052,2.384474342,1.308497214,11.71225,3.241,5.289571569,1.708029999,1.349211827,10.37454167,3.121583333,4.240804296,1.281719602,0.892684482,17.82995833,5.27,7.345914976,2.712622829,1.134887978,18.20608333,5.233333333,6.768122046,2.46795807,1.046276108,17.79166667,5.586958333,5.617054484,1.975942568,1.121367877,15.067625,4.065125,5.45439866,1.86300294,1.466406558,15.734875,4.310791667,3.560276892,1.132144772,1.387151373,15.688125,4.639,5.068835807,1.732847864,1.213987848
887,51.18189561,05/06/2011,13.380875,3.9795,5.304262028,1.530213866,1.20269506,12.13316667,3.657916667,4.919608542,1.233430494,1.158259303,11.03508333,3.372833333,4.06621882,0.869086254,1.196976121,8.488125,2.799208333,3.196121029,0.864488824,0.640147706,13.380875,3.9795,5.304262028,1.530213866,1.20269506,9.323208333,2.91975,3.939061676,0.754256114,0.85710563,9.067208333,2.869875,3.906922214,1.031392787,0.760677859,14.18295833,4.561333333,5.369704686,1.585347318,0.948125163,13.52266667,4.238583333,4.503587175,1.534999092,0.706600486,12.51433333,4.510791667,3.930442438,1.096969507,0.626213831,11.63920833,3.6485,3.922266695,0.769137264,0.826845379,11.87029167,4.079666667,2.523711967,0.620586756,0.646332561,11.13170833,3.921833333,3.120226431,0.640351425,0.621946204
888,55.73871779,06/06/2011,11.59229167,4.216583333,2.592348022,1.012525809,0.426724548,12.47570833,3.791916667,2.651494146,1.065761005,0.500035093,12.21020833,3.043166667,2.666370354,0.62002797,0.944235389,10.8435,2.557416667,2.268112469,0.476185228,1.102661107,11.59229167,4.216583333,2.592348022,1.012525809,0.426724548,9.783916667,2.349791667,2.708785249,0.410352453,1.15773066,10.26883333,3.233125,2.318836625,0.453922592,0.915060885,11.89370833,4.283958333,2.840266178,1.072564385,0.350207017,11.62241667,3.681833333,2.350433307,0.860591435,0.488482728,11.60608333,2.842708333,3.129588379,0.815724656,1.06757652,11.42929167,3.189666667,2.675832715,0.627074124,0.856025103,11.63283333,3.2435,2.301695666,0.648651262,1.194143389,12.00875,3.024583333,2.403975277,0.856839579,1.206288266
889,56.0449439,07/06/2011,13.25658333,3.600625,4.50633726,1.365362168,1.071928892,12.5545,3.406958333,5.006373008,1.6534534,1.226677908,12.2425,3.185041667,4.283160024,1.203929335,1.12992897,9.997291667,2.4705,3.052946917,0.835918856,1.032932973,13.25658333,3.600625,4.50633726,1.365362168,1.071928892,10.07479167,2.744541667,3.619623033,1.122699493,1.066727045,9.8225,2.662916667,2.850886907,0.793021473,0.996055571,12.67879167,3.692541667,5.012545637,1.691334042,1.163248472,12.29775,3.605541667,5.062984342,1.672103165,1.090288183,12.354875,3.716541667,5.004869,1.762939381,1.156466705,11.4355,3.189125,4.952262503,1.709959818,1.280063863,11.321875,3.408333333,4.487109478,1.584796703,1.224526417,10.93304167,3.364833333,5.1690707,1.71521825,1.284144374
890,58.24829273,08/06/2011,12.893375,3.67125,5.619882196,1.72624164,1.062729292,12.96570833,3.8525,5.342174094,1.528062577,1.186743059,12.11229167,3.3895,4.509111168,1.333395311,1.100471737,10.76491667,3.103875,4.307840607,1.592159987,1.1903686,12.893375,3.67125,5.619882196,1.72624164,1.062729292,10.2655,3.116041667,4.5283333,1.528419962,1.13093957,10.27366667,3.166875,2.780016605,1.194093993,1.112431963,12.49154167,3.787458333,5.961827149,1.505273183,1.151898832,12.45908333,3.66475,5.323322842,1.402208463,1.171569413,12.233875,3.696208333,5.438778987,1.518194713,1.254593569,11.81141667,3.578708333,4.739362213,1.226922658,1.155495492,11.512625,3.536208333,4.326011355,1.106098574,1.233262455,11.15379167,3.398875,4.644057421,1.110120845,1.215718649
891,57.27463185,09/06/2011,12.63058333,3.558875,3.464084582,1.186815988,1.207674178,12.69404167,3.5155,3.254734865,0.63579722,1.304507025,11.61729167,2.987708333,3.739602975,0.696874783,1.387063808,9.170666667,1.986791667,4.229490178,0.750513992,1.356961497,12.63058333,3.558875,3.464084582,1.186815988,1.207674178,9.048041667,2.2955,3.608081611,0.557459737,1.399164659,9.18,2.3155,3.384040257,0.579425465,1.309684208,12.08658333,3.336166667,4.397445205,1.025574376,1.223239215,11.57816667,2.964958333,3.662326572,0.86534926,1.192964838,10.92566667,2.830458333,2.554917741,0.664707293,1.155199754,10.98408333,2.8995,3.057177055,0.604942248,1.270128091,10.24533333,2.475708333,2.806762451,0.530093048,1.311396856,10.01841667,2.387166667,3.021650627,0.708888528,1.369348694
892,60.46430563,10/06/2011,11.13579167,3.201041667,2.346439529,0.718343519,1.074477839,10.763875,2.885375,1.606086907,0.685540193,1.123375409,9.54375,2.477458333,1.665377375,0.724823645,0.763343697,8.58475,1.976458333,1.356078251,0.649896554,1.11478022,11.13579167,3.201041667,2.346439529,0.718343519,1.074477839,8.166958333,2.039416667,1.515721394,0.650672251,1.042507739,9.991166667,2.749791667,1.090091558,0.319147843,1.356161753,10.86766667,2.979708333,3.350986903,0.826005779,1.03211614,10.21558333,2.556166667,2.857973079,0.725057706,1.14913787,9.165041667,2.436125,2.649300687,0.797820709,1.076569432,9.784125,2.603291667,1.873461707,0.820387832,1.136471764,8.739333333,1.954416667,1.974986605,0.656421931,1.077815418,8.869041667,2.061708333,2.00934404,0.554608913,1.217419079
893,57.82489703,11/06/2011,11.586375,2.972625,3.177942082,0.877737725,1.379029171,11.0645,2.695375,3.37626722,0.817305971,1.392487891,10.64033333,2.682291667,3.926285948,0.943591183,1.221354418,7.708333333,2.410125,3.597068399,0.98098678,0.584326593,11.586375,2.972625,3.177942082,0.877737725,1.379029171,9.076208333,2.267541667,4.031505251,0.804157152,1.408407972,9.459958333,2.756,1.29357352,0.451701579,0.777839478,11.102375,3.009333333,3.213539308,0.830216777,1.178587919,10.90033333,2.840625,2.958469304,0.814839967,1.2312408,10.72720833,2.905625,2.475410441,0.81559953,1.189362844,9.955791667,2.446,3.233445384,0.69914869,1.389878342,9.133375,1.729125,2.553851578,0.664754168,1.343052876,9.176625,1.785291667,2.294996656,0.642598551,1.412811789
894,73.65010982,12/06/2011,12.488875,5.03125,6.304637106,2.188034077,0.435577847,12.505875,5.151166667,5.906401631,2.220410356,0.4553676,12.425125,4.763208333,5.141397427,1.948210073,0.760497333,10.77091667,3.558125,3.538164929,0.853902452,0.929028029,12.488875,5.03125,6.304637106,2.188034077,0.435577847,10.70691667,4.279041667,4.829537713,1.660974228,0.655536853,11.36470833,3.558083333,3.728963228,1.3388525,0.964184782,12.93279167,5.129916667,6.769128829,2.43031407,0.367984417,12.58075,5.163708333,6.441781695,2.16727233,0.216906746,13.404125,5.274416667,6.854036494,2.037439449,0.144260681,11.62716667,4.94675,5.709009659,1.962518357,0.304853548,11.35129167,4.847458333,4.874291464,1.556184846,0.206220207,11.78183333,4.909125,5.797348014,1.894419938,0.137492508
895,57.03129398,13/06/2011,15.88808333,4.500416667,4.624480093,1.023908707,0.838987151,14.68629167,4.013541667,4.682838839,1.020179789,0.894500108,13.90370833,3.759041667,5.173513303,1.136658778,1.128570821,12.666125,3.679416667,5.412803142,1.627340719,1.087166663,15.88808333,4.500416667,4.624480093,1.023908707,0.838987151,11.51254167,3.343291667,5.487568453,1.28827471,0.858325432,11.686375,3.650041667,4.390459469,1.165606464,0.891531951,14.80958333,4.398875,4.904870635,0.991833271,0.805662067,14.85916667,4.105291667,4.414849468,0.914871335,0.90514327,13.03925,3.483708333,3.903753963,0.838972957,0.878650089,13.029,3.528916667,4.282222322,0.979259307,0.783210427,12.43179167,3.289625,3.424279884,0.680136061,0.850597924,12.47941667,3.08975,3.821796832,0.808213152,1.124345322
896,47.22767157,14/06/2011,16.76358333,5.279916667,2.569873331,1.225665591,1.364800239,16.4415,5.134166667,2.672277319,1.296494066,1.554684061,15.65279167,4.795416667,2.85899063,1.263872008,1.531598767,13.75829167,4.220625,2.747180781,0.809335466,1.447664972,16.76358333,5.279916667,2.569873331,1.225665591,1.364800239,13.82529167,4.28275,2.395611426,0.798464434,1.535594487,13.602875,4.292208333,2.856455315,0.756486465,1.453043954,15.80325,4.969833333,2.453919042,0.749168225,1.162576267,15.92979167,5.122166667,2.695021997,0.969253763,1.316315189,14.922,4.866791667,3.242670707,1.359829218,1.264837069,15.52916667,4.825,2.708923449,1.266035062,1.493538273,15.40079167,4.82525,2.753239972,1.057920483,1.252960983,14.790125,4.66825,3.216890248,1.258036353,1.364496382
897,46.73386622,15/06/2011,16.525125,5.384041667,4.864399376,1.492996352,0.538068863,16.32008333,5.195333333,4.469440998,1.355826061,0.543993074,16.53079167,5.12625,3.548619462,0.718730087,0.913804295,15.07033333,4.506583333,3.263761076,0.78496435,0.881452064,16.525125,5.384041667,4.864399376,1.492996352,0.538068863,14.03416667,4.276666667,3.22173134,0.745745379,0.76671095,13.42258333,3.798291667,2.620187458,0.479412163,0.731550463,15.0555,4.93425,4.574158477,1.298479143,0.516286143,14.91179167,4.882416667,4.394597427,1.191701089,0.37966155,14.986625,4.688416667,3.800286468,0.742146898,0.54686571,14.852375,4.497875,3.99730776,1.13828334,0.540522611,14.79104167,4.278458333,3.969974704,1.329795191,0.760999403,13.80695833,4.181458333,3.878927057,1.148195308,0.482283989
898,49.58832055,16/06/2011,13.17045833,3.843916667,4.626440812,1.587115824,0.981112018,13.35116667,3.725916667,4.845563463,1.690131046,1.262141686,13.141875,3.434916667,4.221228557,1.144638156,1.322717067,12.08379167,3.23525,3.736074273,0.991772959,1.426111445,13.17045833,3.843916667,4.626440812,1.587115824,0.981112018,11.04491667,3.073833333,4.234478833,1.119230034,1.364670618,11.41970833,2.835791667,2.984074666,0.705624291,1.417811769,12.91604167,4.067,5.362238589,1.6091919,0.891485247,12.59833333,4.084625,4.595646167,1.450635248,0.862572595,12.76133333,4.019333333,4.29451338,1.45363847,1.092805666,12.21829167,3.454208333,4.281161182,1.439558273,1.233925233,12.44741667,3.772333333,4.096145947,1.406958303,1.331730311,11.76466667,3.612,4.54400972,1.51315158,1.173712436
899,57.62857216,17/06/2011,12.65370833,4.410875,4.570255496,1.419339348,0.59016292,13.15495833,4.235041667,4.315995833,0.832530709,0.939754055,13.253375,4.139625,4.057562719,0.713584955,1.009179877,12.44816667,3.842041667,3.724877364,0.925880763,0.915207111,12.65370833,4.410875,4.570255496,1.419339348,0.59016292,11.77879167,3.780125,3.718709033,0.76866366,0.906366234,11.60354167,3.896083333,3.192088187,0.944465878,0.484359346,12.45670833,4.48875,5.625713117,2.170368244,0.372589836,12.21370833,4.275833333,4.875966742,1.865514493,0.468116809,12.09720833,4.060541667,4.964738598,1.864729554,0.641559311,12.39929167,4.101666667,4.450984664,1.155635662,0.886182649,12.05854167,4.108291667,4.392896831,1.225948415,0.586723495,11.423,3.825833333,4.586269737,1.357311733,0.556904673
900,52.41772674,18/06/2011,13.36554167,4.382958333,6.381003067,2.135633969,1.276587945,13.80741667,4.357,4.921637936,1.768788216,1.289027892,13.00620833,4.339833333,4.134535933,1.073995125,0.793682748,11.96075,3.963666667,1.503967098,0.6107296,0.526221487,13.36554167,4.382958333,6.381003067,2.135633969,1.276587945,11.25779167,3.834291667,4.332804559,1.295900965,0.788688372,11.452375,4.080916667,2.567245277,0.539444561,0.348863641,13.25420833,4.487916667,7.280995568,2.428587056,1.160838841,13.05258333,4.37775,6.373486539,2.231547006,1.185228573,12.97666667,4.420583333,6.435905213,2.105815189,1.086655196,12.88066667,4.110625,4.711110765,1.707115999,1.253851677,12.768375,4.125875,4.093548746,1.407133296,1.214881723,11.83416667,3.858416667,4.996573299,1.672073893,1.093484133
